  25   0  23   1  2.36572842E+02
  25   0  24   1  2.29498151E+02
  25   0  25   1  9.80014215E-14
  26   1  25   0  7.77996913E+01
  27   1  25   0  6.80568352E+01
  28   1  25   0  5.88168118E+01
  29   1  25   0  5.12627545E+01
  30   1  25   0  4.50824288E+01
  26   0   2   1  8.73869619E+03
  26   0   3   1  5.77622538E+03
  26   0   4   1  3.83249469E+03
  26   0   5   1  2.67674718E+03
  26   0   6   1  1.95879609E+03
  26   0   7   1  1.48921243E+03
  26   0   8   1  1.16795243E+03
  26   0   9   1  9.39779881E+02
  26   0  10   1  7.72617034E+02
  26   0  11   1  6.46949798E+02
  26   0  12   1  5.50417908E+02
  26   0  13   1  4.74916302E+02
  26   0  14   1  4.14969813E+02
  26   0  15   1  3.66785602E+02
  26   0  16   1  3.27681243E+02
  26   0  17   1  2.95728967E+02
  26   0  18   1  2.69529879E+02
  26   0  19   1  2.48068885E+02
  26   0  20   1  2.30622726E+02
  26   0  21   1  2.16704931E+02
  26   0  22   1  2.06035881E+02
  26   0  23   1  1.98506471E+02
  26   0  24   1  1.93907923E+02
  26   0  25   1  1.88721349E+02
  26   0  26   1  8.05187130E-14
  27   1  26   0  6.39336975E+01
  28   1  26   0  5.60978797E+01
  29   1  26   0  4.86258697E+01
  30   1  26   0  4.25015667E+01
  27   0   2   1  7.80213306E+03
  27   0   3   1  5.15623753E+03
  27   0   4   1  3.42026859E+03
  27   0   5   1  2.38804390E+03
  27   0   6   1  1.74680724E+03
  27   0   7   1  1.32737951E+03
  27   0   8   1  1.04041071E+03
  27   0   9   1  8.36567878E+02
  27   0  10   1  6.87200314E+02
  27   0  11   1  5.74877584E+02
  27   0  12   1  4.88557769E+02
  27   0  13   1  4.20998523E+02
  27   0  14   1  3.67305254E+02
  27   0  15   1  3.24084386E+02
  27   0  16   1  2.88931961E+02
  27   0  17   1  2.60115002E+02
  27   0  18   1  2.36368348E+02
  27   0  19   1  2.16762859E+02
  27   0  20   1  2.00619719E+02
  27   0  21   1  1.87456169E+02
  27   0  22   1  1.76954425E+02
  27   0  23   1  1.68946267E+02
  27   0  24   1  1.63390094E+02
